ID,Is_Lead
JHN2M6C5,1.0368709317814402
M5KFLNCT,1.0780810796948475
G5I2B3MT,0.18160101771975606
FAA5ZATL,0.184199947032527
N7EDREYC,0.5668575994867432
HTBUPKVT,0.20564426239317474
SX6RAXQ9,0.19138491381378375
TBEUVGHV,0.16011061406686328
57HYDVD4,0.23940847161024476
F3ZMDJEU,1.122334949994288
HNCWEFJS,0.12870781167421858
C6JSACJP,0.10930191687017457
E9DNXBHI,0.7250536930432369
ZMRMJEUO,0.7226907421648576
U4VQU8ZQ,0.380908033978316
AO6WVL7Z,0.14416397079101145
RPGBKHPR,0.3636771286363129
U3TCGTL4,0.78708612843136
NUNCVWYT,0.10164495200357879
SPZFU6CX,0.2006836100309513
GXBPBEAA,0.48703031066322827
UKSADHWX,0.7704153137838953
KQZVWTEC,1.040713628552195
KSUXWHYH,0.5650684206851985
7FR8GSFT,0.3464119912683151
WYVAEE3Q,0.16826376493691464
KBCTYGBN,0.20855531022491192
TUAMKJS2,0.15151734743099607
LRWAUJYX,0.19111867034335842
HJDQMCXA,0.3802068962715119
QF2JTEGE,0.3060329281790827
BATV4FRV,1.033275548610712
ECKR858M,0.10396789476342519
GG9A3NVU,0.48758972346380103
5FYV9VVS,0.1976723231594419
HRCAXVZS,0.3445808863728131
QKTJUF2V,0.5486173044303666
BOPG9NJG,1.0677263358181357
JPJFIIKG,0.27818091012195917
BICJNM53,0.6941931807724667
QKQ8M6LI,0.6050792295492836
VLZCUDTT,0.1977134420167535
E4PZBDKI,0.22470603676585948
NJDMHA7L,0.46176761510588177
NM8TDQDG,0.5781080186054969
ATX7ZR39,0.18774240267881834
RJJEROAT,1.048149769678472
KGDMODPP,0.17595462838474518
AYZHFYDS,0.18085578253074153
HJ4FRK8N,0.15563966601183038
LIEPGRCB,0.1846024716762917
K8FBHX6W,0.8757895828775709
EDGUVVVM,0.1510840452038203
U7CGCZOQ,0.16496321998702237
VPJDZJMV,0.2302411909669369
7JIXWUUX,0.17371430529149906
ERJJA3PH,0.7749085335722513
KSZSYNSM,0.7003363993024305
V73XW28W,0.5498628585637957
I79MGTMD,0.49874220307359385
PIG4WNVU,0.17200260460069616
BUCJDSHF,0.1702095231182142
FJGCYGIV,0.8076648013079514
2RHGWMEK,0.21973796789708538
4JFCCLQV,0.7951076679146618
IMXSMCBB,0.7874559796484049
6CRTCX5C,0.5203319583704371
XSPLVFA6,0.1594241487901939
2U3CTECP,0.19224673653354024
DXHNUXZ5,0.15651553586641623
2XMDWGKW,0.2528464326488274
M6NL3XJY,0.7156314763632257
5AWXWPDS,1.0686721235897803
LDZY7CXP,0.18755566471214513
HQWQNHPB,0.8190531752888737
EA9HTWP9,0.09997139656611953
DNFBSZHZ,0.18415959813132665
VBM4SCHW,0.17808292007394927
JEHTCZSQ,0.2834057930681414
7X5QDX3X,0.44043211027369306
LGGTKMRZ,0.4059621326727378
CATLU5ME,0.5511999782823863
M5MFY4ET,0.6453149300205168
MKYLSMLV,0.1921130750259747
9TWBWGWV,0.10431047944309174
A76TN3TL,0.1042089561245953
PJ56WIVB,0.5878885054558727
9IFVXFU4,0.5387838087865736
DRFPLOQP,0.578139645336915
ET2KDNED,0.33053014533938846
AKKNJBQR,0.18112917038063547
HSDDPIZF,0.47734119118914947
NFH9GM77,0.457641236892998
GZZ8M4EG,0.10162619263060194
5D6JVQUS,1.005678204921742
VBM5OAYB,0.6498058778858262
UYNRSVW7,0.7140059611303317
SX3PVFCS,0.7736798503359397
NW4IFTS5,0.1784117421059216
JFVAEM8K,0.304034727898947
FMEMURWE,0.2223838014580375
KFVGQX5K,0.09037463515148686
KQDOTNZJ,0.1636020861967965
JULHKJSC,1.0436044895296799
KZBKWK5C,0.18448622264676046
9PXSYETR,0.4387387972936398
U7JE2D86,0.2554151818615101
ADQCXAW6,0.15328132961976237
CRWKDHKJ,0.21657557754641393
E2WW8FXT,0.16879366164006293
KVCUHHWE,1.0252289827313288
RDNGVHVK,0.1686559896261814
3APGQ2AP,0.48429499068022314
7R9GX2XN,0.18791353402793406
MEWBEFZD,0.15533510768999848
ADCJHUDG,0.42960600823941364
O7KLKMWB,0.16549539948461867
KMPCXD6K,0.5792823755602009
QF43MNGE,0.1204146998848969
8EQ25BBN,0.22764923436411483
PK7IVQYN,1.0259574974284436
WDYKGSYS,0.5436189004329675
TBZ35ORP,1.0279714153007655
JJ6JKDBB,1.1283951000216856
DR3JFMKK,0.22618155209116886
CJ5NZB9G,0.6238064096556754
YJR3QD7G,0.17020177323019658
K3DVKHXZ,0.20976204546698562
DZLYDPBX,1.0431097163748984
LC6BQZRN,0.17369874168591817
IHXJ2Y27,0.5659971374160917
VJFUL4RB,0.2399493027648173
58MCAAC9,0.33613955134743384
ZSITLSBB,0.18594845486197165
FAFGE54K,0.30467850734258917
BTZXYDTP,0.5191631227169623
QFSOP8HZ,0.25723450815568455
KXYKTEDZ,0.12166139446222646
NWNDSDYW,0.2012371923855676
DTMUWE5U,0.1957392839834619
HEKNVJY8,0.1853122622155949
NYXZNYNN,0.7358626546215375
FUZAXRKD,1.1413399855824122
HCQXHVZK,0.1863658415327053
AYGEHQ7Z,0.17452809075967946
AWN5PUAE,0.1935786444614276
HCMYPN7D,0.7518445309150319
I3HP6LZL,1.1161967256909764
8JYGTJRL,1.0531919827848129
5Q4HDWNA,0.6915941481546569
7AU7RZZZ,0.6564657301491875
JGMRNVJQ,0.4824831140780604
YZDEVJJW,1.0423932366590831
924LTE88,0.29824080051273133
PUCGZH9F,0.18453594283288477
D3S3DXX9,0.9985287976802907
WMX5KLXK,0.1282120382233541
AKMDPGHF,0.16409168839192947
T5SY6WZ4,0.18060573507896924
DGEOCARQ,0.1646829101159372
LBQMLQ7P,0.207198952335789
E2YSCUVS,0.1698770318279269
L47WSUJU,0.5761253270670558
UXN3OBNV,0.17755137505222612
7AET9Q9S,0.2184697988933341
CCRRKF9B,0.9786998374226182
SBF3AHFK,0.36093576874383243
2RU2H37N,0.31347312223768853
MOFGTYJ3,0.3866385605311034
7TJ7QURX,0.19753338357458333
HWUMBVO4,0.1482394490174258
DM7HNZRS,0.7432042825193328
A238MU8X,0.19086458125481398
CWCM8UMD,0.153090189475247
EMDTB4RF,0.43148243455116486
BOG3GH4O,0.6515601338730368
KXAMKGAU,0.2025741179334098
Y8MBHRFV,0.18522047232586625
NRZQPV7C,0.18661771974658217
PPLJTWJR,0.28629865454402675
2UWBJRIA,0.18729752077062164
IXYDEEUD,0.8272684050162686
KNH3VL9V,0.23542919648667404
9CRYCUGK,1.1218465655596688
4GTVZ6FJ,0.6638298074669343
C2ESXMF2,0.8208843276956055
EY8GBMUA,1.0517382875533028
C77BKEJH,0.16299820211173197
FKPH7BCX,0.7036383335278643
93RZRCR5,0.7371761607260555
M5V25G2K,1.053715375230991
59CTYUST,0.20504670559201255
ATZHGES8,0.19633912885076285
ZPNVQKHW,0.7167796041408327
MPSXPDQV,0.22180677564479379
FK9GAINI,0.4230403642783283
VT8T5ER7,1.135275327498274
7CSRL73J,0.1797492696421098
MFB2VTXR,0.8317435665385337
UNENSBCV,0.16811728917278823
2WLNMIXP,0.3743446820331428
4ECMSAJ3,0.20748149609913913
K6YB2W2Z,0.19017920216409787
UDZBQPTN,0.20352527354480782
QODGLXRH,0.11297204313576346
UXHOUZMZ,0.20841315786758052
3Q7FBKHV,0.23416088948193275
IN8R7V6S,0.21535073296900564
JTKVQ2R6,0.3911286235747956
HMMWGWGH,0.20582244364359842
KGY4MCQR,0.6045138178885934
G552QFZ6,0.2938134323472107
OMUMKEQA,0.16292587039187648
QBQJYBGI,0.1988233281966153
NGGRBQQK,1.0344568474056355
3BFFATX4,0.1924120033476539
COK2IP6L,0.23303298427685576
BZUJMSRU,0.1634893422292104
WP7U8FPY,0.1631435902483822
NT5ZPKUO,0.5448696354665163
4FAW7N48,1.1420008988426933
DBCQWSUB,0.6589598861772847
NWNNSJSS,0.1257190334511369
M6YRXEVN,0.18539093047576408
ASPYPVTR,0.18137120950973776
D8B4T3PT,0.12917015147121583
KPKZV7Q3,0.1839107579265775
AR25ZXQV,0.207074550631632
U4YLUDIN,1.0657386190698412
QZDXQWK6,0.5356602697773046
3KZNB6CD,0.20384571333134788
YGPWAHBJ,0.18088210466346855
D7ESG549,1.0406855797430232
DPDEMGOU,0.2137527400989861
KARMGUDZ,0.5906768044979855
ASCJ3VBN,0.16720214990515675
GLFSUEG6,0.31173812392405853
K3S2AH69,0.15624418485278713
S6VRLQGU,0.17972480808574354
RPNMDQ2U,0.34128570406069125
32BAXVEJ,0.71176025684676
IKULZPFP,0.20770119096999162
6MUYVXBR,0.6021983374964169
FPLFTZWP,0.3157972922610697
95ZZPYON,0.12262681081077387
MHEFR6QD,0.16380297990733667
GBNCP4YK,0.2855795232122288
HSRUOOGF,0.18365415391914425
KTHITIAM,0.22926127681006986
STYNWUVY,0.6708070307260597
VCAHQZ9M,0.11391946621622337
TWUGAHQU,1.0236563747538932
K6ESITSK,0.11761163760138532
55RVFUB9,0.7910043541478797
HZGRRVET,0.5341253366642967
PECJXXGZ,0.9844443314627552
FEOTQTBJ,0.40970330033829583
5ERPSZ8K,1.052871975812162
KY4W5LWW,0.6174567088195118
8MGJBTTC,0.5481967912111166
4PGNFQWQ,1.0433249348428275
D2QRYZKU,0.20105039210176923
ZJGR4NPU,1.064219348778451
A6UPTNJW,0.10288586750585249
CTQW4HMT,1.0037417331635652
CRP4VFPH,0.6067925662052128
XVKYPPYT,0.26153542049039613
ZPFSZGES,0.18845139893658935
JCTBTKZF,0.5016089335637333
Z5GTB4WU,0.26384425322335164
AXFSZBMK,0.8957402558621954
VC4JV9A9,0.41889784119181456
GFD6DWPE,0.16365419558885277
3XEX2MHH,0.1945786218047935
GQFVLF6E,0.15393027244365345
LVGYR2BK,0.19909722803930793
DRN5HDQH,1.0592794301026422
GQCND7WB,0.22500573365297966
3PUAJH34,0.4197874828406125
KMZKEANF,0.5600733576735474
K4PVALQQ,0.17496985326734732
XAAKTZ7R,0.17456650233541582
JRXNZZIC,0.4980686741501781
6M2B7Y8P,0.30795447193645675
RUE8HJYD,0.6959691175799885
W2TD7PHP,0.30861096161688745
J3NSFDZJ,0.16872999736373412
9XY44EE4,0.17994220162050573
PAQDMP6F,0.18222893235121262
ZPWKASVS,0.13986688004730274
5TA3VPA3,0.6539500950635339
MMZMHEDK,0.8073068986046966
UFJHYPYW,0.1921662501115603
TMN4STNK,1.0157566270677736
FCAZ8RNQ,0.17411728342829236
LVEPEET5,1.0486627313150172
MW6RQCHY,0.3220120411336401
2JESCXQR,0.6150559821713382
PLIXFNPT,0.18197437193765958
HWKSXAPY,0.6926050364582221
JBJBE8WF,0.20326813232838492
HTHNVKJY,0.6829635424791269
2WJNVHGO,0.1826927691448988
P9LGIMEG,0.19023813450092794
GYTRJTTB,0.16876592065318205
ESUH6VOU,0.4457112385274538
PMXHFBJQ,0.20008424651479556
9VMQMNQ5,0.2860513429370966
RHX7TBHL,0.2391627072589756
NPEEXXD7,0.20058896383375285
3B2HKOAM,1.0123397631693547
V94ZTXQC,0.1416472982557498
4UHYHTNR,0.420538481425266
C9ENIASV,0.6407032552039597
GZPA3XPD,0.1884399329528244
MCVO22M6,0.1739509961727531
MJVXFG2F,0.20462287543115512
QUNJUDEZ,0.21090659317453037
POF5D3VX,0.21901469977437776
ZVDA5NPQ,0.425726089730097
M7WRNGPU,0.17684778751355668
LMMCBVJZ,1.0210167843514966
QG54CZPT,0.16155106155118576
TCD7FEVH,0.7467347164101472
PSPKQQFW,0.80786414895129
3RHBN6KV,0.6308298109284131
KYOS8J8X,0.34195582630384985
SEZKWERR,0.19067440004126396
F29C97TD,0.7082053802693459
NMKGKUTM,0.19307741352819366
JU35SSZ8,0.34977943390453525
JU2PUMSM,0.24599358911537783
EJTLXBP8,1.0560748286539288
LJKHTZRZ,0.18525794580261823
2G8BRFV2,0.3322815286224011
MCM8HCNV,0.176883668116168
BEDC2E5V,0.18616186523860268
T9AKRZKP,0.17419524956493365
L6FWXYB3,1.0663111347205045
DNG58AGC,0.1615338999693574
NC88BTCD,0.180761151612154
CHUM7EBS,0.9963769988669431
AYTGQFA9,1.0561965109633622
WMVUPI6D,0.29637626562211156
5E2GBQ44,0.10987641159678693
VAFZB5EM,0.4353134969690193
RZRXVDFQ,0.22892055146808005
B8P928DN,0.16776106149324854
RVBZQUK6,0.8945991749702198
GCNJRXAI,0.18014537165014766
X9LBCLKT,0.6992428120405866
JFACIJAK,0.15052907209758878
JEEV9HW4,0.518583199130249
DVJH3TO2,0.9981189332838165
LIG34RMY,0.3294243408281823
4P52DUYD,0.20417647913959297
VVCC7NAV,1.0532602260988593
OSVAAZNJ,0.18473305459827355
7ZJCH8ES,0.2977501676696558
5TEMAWSB,0.14919418501858567
FD9SFXJU,0.30996332028749335
WECPENM6,0.42210822868578984
JGZQNS5U,0.21118330280525466
NXBF6SHG,0.19433336256418648
CMEHT8ES,0.17221463963699069
9VW8ACQD,0.11385662956347552
OPKJOFVY,1.0038735611818006
DJVDNKNT,0.15548011905573444
AMKXDPNE,0.6174724499128684
Q3S2TPNC,0.7037793697120042
2AHVE73N,0.2816480135195717
DAPPXZZM,1.0311120205217796
SX6HBW7V,0.5052867192793234
G7F3YWXH,0.14611347430619942
LTUEG4ZV,0.7926061525631624
MU2SW68R,0.18600110646688356
4UXSQZWW,0.25732876766039264
AKDJNXGW,0.28373639147651797
MBQPYYAD,0.18294954427293098
C7KLUFBY,0.29218005544945974
GWSVTJDX,1.1340289781452852
583YPF6M,1.033993180670264
HPOXKWUZ,1.0433501574366226
8AQIVENK,0.12885484923151655
JXHTEKVH,0.40501655813764353
AITULFH3,0.2893269445488655
YV8ZMVDN,1.0557110803798708
DSG4XJAB,0.9012335228822375
FQWHWGFK,0.5617557919059641
G5UNXPRB,0.1426821061105656
BFASRGLC,1.0290673318137502
BTIXVHS3,0.46288724741599135
2WF9XUM4,0.18340497944975348
N9SNUFRR,0.17776909195364482
NGDHNMIY,0.20977206203006638
LUMSFZVG,0.18998468676307934
APSFWCSU,0.2104784765727593
WPED7GJV,1.0586643076975737
FMSCTLFQ,0.19697003656535944
GQNDVHDK,0.17413300899641126
B6HPHWJP,0.2768278347955407
KKJGVGKQ,0.11519272385318431
4IAO5REH,0.15767298911594724
NV2PPZHT,0.1519993706673372
DDUWLFYU,0.18755141824136767
CMKCCRYG,0.9150275282555324
JGOWXHB4,0.5225752487454515
ENCDFKUZ,1.1286633289194465
ZNRVK7F6,0.17894607692106557
JEZ7MWDJ,0.1585391732431019
WFEZVMDQ,1.0625825132351958
9KZT7HAO,0.6409019821436911
NSIASWEW,0.27815891346771826
NXLYZVQ3,0.1937331075719547
JWPOHQ5R,0.7503383311683162
DWM4XDUK,0.43786955121218957
AJOFMKXY,0.18183965309140965
MNYZ8U9Q,0.1244728558017731
AHRIQ9NR,0.1674604301827583
BPSKIXNY,1.0943237454409924
DDSS3YMW,0.18328380154688428
GMB55XES,0.21802511250257023
YHAG27PL,0.5354204312122121
HCDBJUJR,0.46403082643924154
KHUENTGB,1.039083602267809
KJ4JUTV7,0.18749819525492037
ZW8WABSW,0.18770008629354332
HGAR22U2,0.11255462075723299
FTEGXYVD,0.25085465059365497
HTG2M7RB,0.20864696898982452
JPTWNQP8,0.5470833837803343
Z7W43PZY,0.396764731815302
ZSKCNBYY,0.188076976905779
EHZ38TLV,0.1721235212323124
E2STMMQF,0.22228976012649287
B99HXHTC,0.1184758785749438
B52Y5CQT,0.21392128574855807
JGXLLAEX,0.1503733057141079
CEGAVTIK,0.24264072662442016
TNCEQZ4X,1.0336571160671113
BV4F5YPQ,0.20005031123892925
7HRA8DHX,0.5625538099992504
TVNMM6BP,0.2714267013095555
MGNN2ZTX,0.8307120898810847
UH6MJNNS,0.18456090719745777
TKFSTQ97,0.45020372626040517
AJHMKRSE,0.5825872426158539
2DWV6CZN,0.10926795734877731
DTPLYU2K,0.2011449885158058
GCJPAF6F,0.15650567058094955
AWJARNDE,0.45782491583253354
B4RB9KKG,0.7675305585942063
JCAU2FQU,0.5678756861780478
BULDV82V,0.1370573365662911
Y65MWXYK,0.18788927342137607
PZORRETC,0.23728225170615683
VKNMJABS,0.30018990986602473
LEBLRTTP,0.18637668356867207
ETKLTYPH,0.17567549097171287
MTNJU5DY,0.2870664780898901
T2K4FDXV,0.1883165316280746
DNNC2RXI,0.24413839768785478
PXBGRCVW,0.20696962145017972
JQZCRYFB,0.7347970460999618
CNT57UJR,0.14850070230596205
GHTQKRFE,0.39336605415858333
NJPWL4MB,0.20639985001161099
RHUFKDJG,1.0346771186358064
GMYGGGNX,0.18242072550095972
X6TEONRB,0.3716325488197307
HKQUWZMX,0.310402150914504
VIWSVGG6,1.063127486733817
9VPT6FUP,0.7685851953871845
ZFZVUGEC,0.33332024004281624
FCXG3XC6,0.10985066602737341
PDVP94OX,0.18587285934514644
FDMIABY4,0.2839774614464789
ZFVUAYXY,0.22303094235086757
JBYBEGHN,0.32491740466034075
CEHYQJMQ,1.045220771866769
4RPDPH4H,0.24796940198419506
GRPJKIBF,0.22889107509359727
WOCQYJJV,0.2057356316160019
82XYR2YU,0.3412077775385118
IWOOFJNV,0.1863026442363741
KVWT6FGW,0.19549755193245813
ZFS277BT,0.15874433546960254
VMHZI7DU,0.16547622543874518
JS6HR5DG,1.0339975316783863
MALQ2DPJ,0.20317839289293899
IJSNVDHQ,0.1932950373823002
6UQAGYHT,0.2045127893554093
RSRXAMNE,0.6956125027981414
NRCKXC3Y,0.2047929498739965
NYYR8SQK,0.6410524859109118
6O7KBLMM,0.1709024963628718
SPS6M9PC,0.30318271191729407
FX9ZRVTE,0.40834024751563364
9MJDBRTG,1.0647896050502956
KQ3SAHDA,0.1054563762524943
GH4PZJYT,0.1981389311000616
F2WWMZBZ,1.0037662760031199
KABF5BXY,0.23117483168441216
JADWWYNV,0.2304139175569694
SK6WDMZC,0.367029181495098
2CYPGVZE,0.16777981569151362
UYW3CJD5,0.20216695740284693
XHUPIO2P,0.1676253516942709
PPXEJE7X,0.30093384001639834
JZJ9TRKV,0.14773157522425245
AZ8BPHAR,0.17900640771059972
2SINKB5E,0.4192458930252175
RBY5T3LS,0.1106496762402995
E5F9W88W,0.2008424254984841
72FYMQPC,1.0623160196797585
MKJTBWI5,0.7822619288156881
H782HUSI,0.16957482826014192
U2IHHUEA,1.063052995598176
RPZQPGKE,0.19466980015024402
JBGH9ITJ,0.11974834397045697
RKPXPYCH,0.10853829581560467
AGXOG6GU,0.2356807841796933
DXVSXICU,0.10872251459818486
GRLHGVMT,0.7484792101576113
6C5TAOEU,0.1997689638203617
CC7GECMH,0.18780256463856404
Z7XRM3RF,0.11624818573807308
GSEK2MWS,0.17487814115184447
DSG3SLKE,0.1857207312882899
AREVXHTK,0.7818208355301023
EGAPOEJR,0.11540912697890456
CZ2EQNSN,0.7581225616716885
4Y24XZPQ,0.23876936708878282
NNGQAFJY,0.3191640070193231
MYU4S7BJ,1.041991786401112
G9P9WS9Z,0.139121202030996
5EGP72JH,0.19230678004449925
D8QIXNLV,0.17775250519960534
ZTINCHBT,0.1953052737290797
DHKVSTI6,0.14652538730583275
IDVDTEHE,0.17041181788665433
XAUTQ6CK,0.20614259514198308
JKNOTNAD,0.7566254817430548
OYKE8L99,0.3535840324421503
TGE5CYFL,0.1052751876377731
7R48BKGK,0.44371292975834165
WN7CEKVP,0.177512112734477
Z5TNWHVJ,0.19954885324921573
HCSVAZVX,0.20782084674284806
ANDBDS3T,0.187293805027611
HQHPTEBN,0.35626598406620247
AWCUEQC6,0.18576495847982488
BRXMXKVQ,0.17210355477289407
7DPT5EHU,0.4842014248186957
KZPTPTCF,0.5707210020512794
YUMG9BCM,0.16389115684073646
7RLBPE2Y,0.10588205773606851
DNO5NXMB,0.18315730744640585
DRF2957S,0.17672919744472132
GVPUM8KZ,0.17384750783530392
8R6YQWLY,0.1754450296217384
VG8UIWTS,1.1277646063499793
GAH9RHGB,1.0364117969655802
NGER5NRV,0.4520238888082038
CYNKUAAY,0.21014631395809008
AOTWRIGX,0.2318744311944813
65XZIJ5K,0.18388493707516415
FSPYBVZF,0.18604176494108188
ASDVBFF2,0.24097086468248485
7PBBC6FK,0.1949739986106625
FRUIWWEV,0.1887762170693489
MEKWSTEA,1.0399590294991146
HD2EPS7C,0.18361830987758349
E83SSFBK,0.30719378801132413
H5FFOHZV,0.1571598852244755
ARQIWK99,0.1114082406801967
JUTGWCTQ,0.12568009866927912
B86CJU3E,0.7688978102555177
T2W4GRE4,0.5242791744494918
G7W59MPJ,0.17807808866522765
JEY6R9AX,0.17807329749622802
EZA7SUKN,0.12181343202321852
MTYXT5ZK,0.2340747416118426
OKPYCTVJ,0.22233192194123086
GTQSCM9G,0.5284921645811397
LJX3XEWD,0.19082805929015434
CENCEQAZ,0.503821341794684
APSZQJKI,0.5105569089472106
3O7CYYRI,0.16834597111720245
9HYMVFEU,0.17864066692415848
JISJFT4V,0.1939939003792211
GMPAEVN5,0.17194880035420793
BQU2ZKIE,1.0458453940270886
2HSNHHX3,0.1753468990084912
CMHDPR4E,1.0064868336193444
H93WZI4G,1.0526842485901127
TFMEZLEY,0.1788106042999328
NVJGAPAG,0.19032731160322963
O8KVIHR8,0.21627623846400518
GIDGHUFV,0.36998596696589275
WWPOTXWC,0.1947450781593899
V9GYCRFJ,0.20331024799832065
GW9SPDZK,0.28541493212935154
29T63WPN,0.3303804941330716
MHZQ2GJA,0.2316200698826417
A5HCGH2J,0.11312897422019413
34C3OFRG,0.7418972344405785
5VCUUOJ7,1.1422586367946441
RHFG3GTX,0.7441990823800796
8NJRZYGF,0.23941429192466732
J7FHS9JS,0.4066250299119859
64ALSPSD,0.5562879783327525
VUXXZZZW,0.8257921212201567
NHYFWTP4,0.3627169797643655
ENSGORMO,0.15917302810999062
YD7NVE6D,0.13997047826547743
CCE2RUDQ,0.18233642533532968
AUKSAPBJ,0.17819456756380583
UH95HAIE,0.30393775656951966
FGLNZGER,0.184850235642468
7TZMN9XY,1.0228235008078423
6EDHGF5E,0.21178097367497922
CJ3XMKTY,0.1819847702538152
NKCMNUWJ,0.5570651818200212
MAQR72WF,0.18127304271857853
PMBWZ4ZG,0.1157325467317763
EHRTBBJY,1.0378555506917548
8O5K9GKN,0.1115252517652972
XNSGPTDZ,0.5039587305348383
BE3Y5S3M,0.16120586302838116
DBCPUX6Z,0.17215322236609176
SUNT2YGY,0.785958879587942
YANMGWGT,1.0555346206105491
DA4FEK7W,1.0597355178248806
UMPXI9JT,0.7214938006670524
BWTJCNAM,1.0153361344599143
CJETZONH,0.2468649958031166
YPSE2XQV,1.0274026171114081
LHJPYFQV,1.046244765011955
NHWB9CQH,1.0499577297795009
GFMBDXJY,0.2534055482988057
ZC8VD8QE,0.41587652562622274
J6NAU2VW,0.14580855328769948
VXRTKEB6,0.3359368423172229
M9GT9DQV,0.18206291799454827
AUVLVWD7,0.3175690695940609
3UL5VKKN,0.19758875619825966
GBJ4DZGV,0.12212234249759571
UTAAFWCU,0.17725279033609126
LHWTWQRT,0.2568231921267553
CPALDZDR,0.2063749189830344
K6OWR9E7,1.0450883337324095
E8DSRTVS,0.18051082360922605
DWPZFCUF,0.22055186351926992
VQWJ6UPV,0.18103864671671177
HJPK7EFS,0.25044742171094253
NEEMVZ4R,0.4343570051066945
HZLLPEUP,0.21469208624697367
99M3WA7R,0.7770409500502103
XLLMHOYW,0.6798118284857503
DVJG6582,0.5183172493248699
9LA8HHOZ,0.16610054485227882
KDGDOGQS,0.27201900050924605
B6NRBCAK,1.0478583035114801
U7FT2QTB,0.18513799233985462
DD6X4P3I,0.11066915164373647
7VWYPWVR,0.33979668709921507
DZQO2LVP,0.29291208428048393
7JQPSTDF,0.4619770005846884
E6JL45AC,0.4023839767643917
T7HRTDKC,0.2508748670826066
9CT92G8T,0.2175823664347938
UYDL77ND,0.7162843323880587
SUWYY3CD,0.19169369885357473
H4ZUSJM5,0.6339695638402781
C79TPTEO,0.8351176068410598
GZT8EQML,1.0484922063307318
5QGKWVN3,0.11629451624783864
59T94RBA,0.14811477456265107
28MKGQGX,0.1933024410484827
WWGIEK2C,1.038800189091082
CX4GGTMJ,1.0243001797375086
FL3QIM6V,0.11960571714412409
SRCYUVUP,0.18438002840649959
Q47FLUK3,0.2186894646851864
9OEBXUVW,0.8094788017297982
BZ2S6D9M,0.2069683537054583
PCPVD45S,0.34554160827101904
7H79OQHZ,0.34586109779501023
XKQKCMZU,0.341544788305104
DCTQQQTT,0.13253780238842588
RUTTGZ6Y,0.8670370243247923
32OH6UHD,0.14085030118325464
KWHO9P9Q,0.1932736296937888
GUO7S7FW,0.18334303780313038
OSHSY5HC,0.14165352634248787
D7XZ45MU,0.5733240375906761
63JNTGHL,0.13930786829327899
VJRCUFVK,0.716330452531265
GMGTF8PE,0.17094822979563895
7ABEVFJI,0.4103389386895914
LH4P6TMR,0.17414712534777943
E8BTMGZD,0.28568576213648783
HKGNSHTU,0.17931914884058003
A33QWVXL,0.7241307322150741
GUU4VJSJ,0.8505613230785888
AOYYX7VU,1.0518046155729823
CQA38GVR,0.6004212092581268
9L2S45KE,0.19512928137870714
FN4M6GDP,0.7258239660658362
DJCEIUD8,0.2502031922010897
N2SPPIWO,0.18914973819746195
2ZYE8FJN,0.24622101578063788
3S7ELWKD,0.4017577626996004
UM8NORRB,0.6764532517528586
HQR9SGYS,1.049506411557358
PYSDWUKB,0.40983716042427165
ES7E7KNQ,0.17539286122881553
HYHYQVYD,0.420281531456225
XHDQNQXR,0.6514598855628897
CUEAXDPJ,0.25274193216091606
FJVRF3EU,0.1301473224801131
UBTI44VW,1.063503176116481
PTC3XNYJ,0.2253553918739635
BTNLBZJP,0.1905975881008694
FYC7ULM8,0.460995348915477
ZVEWEIRR,0.173170824133902
PK5AMADF,0.7910313226996586
DHEKCLYS,0.1427925349151994
JJEEGDG2,1.0551273343879837
7BFTPQ3U,0.4679787758168068
36V4EMX4,0.6582312130973754
Y425MV5B,0.1614607291942587
8S384C8V,0.220940495072793
CLLTJPJU,0.7627656043396295
WKOUWNU3,0.5836728424205686
JYAZHCIC,0.8704986790413541
KNMMDDXZ,0.330265655928792
B6NODJRP,0.2016395490591657
NHODXUKW,0.24502956422961653
4ZBW6ZTG,0.4002092998199274
IUKCNMHJ,0.4859816196652625
JUVYYEQO,0.2590109376840641
DBCXTUXX,0.12458836965283765
FJAV76N9,0.19307910720099647
EKRVY6JD,0.15409456226586388
PFHQZU8I,0.5367752834883209
WR2LECJT,1.046405510236341
FSAR7NKD,0.5129695000605041
K6QH76TR,0.19430935725213136
6OVTWFFH,1.013720531212319
ULAT7M3K,0.7115510742925087
5MW66RVW,0.3078578535790663
RI8GYDNN,0.44893343139049857
BJEJHZBN,0.17543969768057133
XSUDJGPT,0.18548290408840842
IFGTPTRX,0.18874144409703048
ZWHGS89W,0.19965253720664963
EAZPYYMB,0.21042373319998786
YBRRE5I8,0.3368491822795471
QASGYKV3,0.6607386410019973
QTGTPWZY,0.1721282630476612
KXBDGCFQ,0.27649622834875
N6RLYYKX,0.5753429067404952
RCPPWJFQ,0.1939751342031406
3NR7AHUH,0.09958642056848471
TGBJYTM8,0.4309450434403024
E7HOKMKS,0.6958617923446746
YKZGG2OS,0.18509976401884898
9YNXKDHV,0.22299240451372077
UHDU3QJ6,0.21943638895963885
4NJQCS3C,0.4662824236737517
BQFQJSOS,0.677367130358372
4TQTHV2A,1.1309657783017746
TKQND4OF,0.4573340556679212
ABGB3V6Z,0.17502307592326594
GOUZQ5LC,0.35461248130056944
B76RZPDH,0.7746863458264095
5QHU3NNE,0.46501424410020975
66QM4EWE,0.37953345854549264
4TRE7CWU,1.0344011826367834
